idx,knowcode
13181,213001
13182,29202
13183,561201
13184,852201
13185,521201
13186,31301
13187,16101
13188,28401
13189,211101
13190,621301
13191,240201
13192,28302
13193,811301
13194,25201
13195,28402
13196,307201
13197,621403
13198,29303
13199,140601
13200,511301
13201,155203
13202,22103
13203,24203
13204,134303
13205,852201
13206,420902
13207,140306
13208,159104
13209,151105
13210,231102
13211,414301
13212,31101
13213,416701
13214,622304
13215,881101
13216,621901
13217,240102
13218,21001
13219,617901
13220,561201
13221,28203
13222,131201
13223,158501
13224,414701
13225,156201
13226,512201
13227,861301
13228,416202
13229,23402
13230,29904
13231,414303
13232,521101
13233,614001
13234,22103
13235,231101
13236,134101
13237,811901
13238,522201
13239,851101
13240,140207
13241,816103
13242,853101
13243,24203
13244,414101
13245,872301
13246,231101
13247,140207
13248,307601
13249,415504
13250,701602
13251,140206
13252,863201
13253,29201
13254,862101
13255,835201
13256,612301
13257,136001
13258,301201
13259,411106
13260,221301
13261,23401
13262,29204
13263,811401
13264,862201
13265,812401
13266,413101
13267,28201
13268,524001
13269,415404
13270,211201
13271,411106
13272,140601
13273,301104
13274,301112
13275,822301
13276,416205
13277,624301
13278,416204
13279,13305
13280,861101
13281,155103
13282,811901
13283,832201
13284,414303
13285,412003
13286,306903
13287,121201
13288,904101
13289,851101
13290,153104
13291,881201
13292,28101
13293,214101
13294,25402
13295,11101
13296,32101
13297,702701
13298,521201
13299,414401
13300,873301
13301,531401
13302,862101
13303,24203
13304,14103
13305,415501
13306,817101
13307,13204
13308,29904
13309,13501
13310,901401
13311,701602
13312,420401
13313,412001
13314,31101
13315,152101
13316,615401
13317,214102
13318,414503
13319,215105
13320,11101
13321,26101
13322,621402
13323,29903
13324,154104
13325,133201
13326,24203
13327,231301
13328,25401
13329,21001
13330,31302
13331,13204
13332,842201
13333,24301
13334,524001
13335,841101
13336,615301
13337,420902
13338,31301
13339,301109
13340,621102
13341,136002
13342,903101
13343,121104
13344,11102
13345,812401
13346,155304
13347,541301
13348,411301
13349,522202
13350,873301
13351,825101
13352,901101
13353,153105
13354,873201
13355,902101
13356,31501
13357,817201
13358,132004
13359,24402
13360,154201
13361,561401
13362,612301
13363,701601
13364,155401
13365,414301
13366,420402
13367,153103
13368,31101
13369,231501
13370,24404
13371,881101
13372,24203
13373,240201
13374,132004
13375,302001
13376,414303
13377,13201
13378,22103
13379,31102
13380,415504
13381,24301
13382,306201
13383,13305
13384,302001
13385,420403
13386,240101
13387,413102
13388,29303
13389,131203
13390,873301
13391,13305
13392,621301
13393,122105
13394,416102
13395,871101
13396,420101
13397,212102
13398,306502
13399,121201
13400,29901
13401,882201
13402,306902
13403,831101
13404,31401
13405,623001
13406,156201
13407,15201
13408,622304
13409,873501
13410,531401
13411,702301
13412,140207
13413,156201
13414,153201
13415,863401
13416,140207
13417,414701
13418,811401
13419,416101
13420,414902
13421,832101
13422,153105
13423,221101
13424,624201
13425,307601
13426,901301
13427,250201
13428,823101
13429,622304
13430,416701
13431,416202
13432,416203
13433,812901
13434,541101
13435,420402
13436,702601
13437,413201
13438,32301
13439,511402
13440,22103
13441,861101
13442,417102
13443,562401
13444,304003
13445,23401
13446,611001
13447,122103
13448,302001
13449,701101
13450,615203
13451,623001
13452,414601
13453,155305
13454,303001
13455,562401
13456,413201
13457,13501
13458,134102
13459,140305
13460,29303
13461,21001
13462,812901
13463,813101
13464,29401
13465,621402
13466,22202
13467,301111
13468,616101
13469,420902
13470,159104
13471,615203
13472,24203
13473,140502
13474,411104
13475,701301
13476,415404
13477,232101
13478,25201
13479,701301
13480,12301
13481,420202
13482,140503
13483,542001
13484,864301
13485,532101
13486,140501
13487,414601
13488,221101
13489,156201
13490,29501
13491,23401
13492,31101
13493,616101
13494,562101
13495,541301
13496,221102
13497,863401
13498,26201
13499,414102
13500,414602
13501,512102
13502,140204
13503,617101
13504,13305
13505,28101
13506,511201
13507,24404
13508,33201
13509,14301
13510,853201
13511,853101
13512,140205
13513,136001
13514,416101
13515,301113
13516,812901
13517,863401
13518,816103
13519,153202
13520,159104
13521,301113
13522,24203
13523,22202
13524,29203
13525,834001
13526,541101
13527,25402
13528,873501
13529,416202
13530,140306
13531,701602
13532,813201
13533,13101
13534,420301
13535,511401
13536,826901
13537,214501
13538,151108
13539,134201
13540,29901
13541,511201
13542,240201
13543,23403
13544,842201
13545,413101
13546,214102
13547,110201
13548,705901
13549,414302
13550,25401
13551,624401
13552,140305
13553,152201
13554,140501
13555,414502
13556,231101
13557,153202
13558,212201
13559,861301
13560,306904
13561,812401
13562,151108
13563,417201
13564,158501
13565,215101
13566,13701
13567,301110
13568,306502
13569,28204
13570,420201
13571,901401
13572,221102
13573,811301
13574,307501
13575,122101
13576,811601
13577,306201
13578,822101
13579,702301
13580,221201
13581,852101
13582,13305
13583,140101
13584,306201
13585,22201
13586,25101
13587,21001
13588,153201
13589,110101
13590,140601
13591,811501
13592,882301
13593,871101
13594,621401
13595,624201
13596,864301
13597,811301
13598,140304
13599,122301
13600,153201
13601,904201
13602,231501
13603,853101
13604,614001
13605,154101
13606,811301
13607,26103
13608,133201
13609,420202
13610,301107
13611,24404
13612,306501
13613,13501
13614,615301
13615,24402
13616,231501
13617,24402
13618,531201
13619,531601
13620,413202
13621,864201
13622,541201
13623,301102
13624,415404
13625,816103
13626,132002
13627,414601
13628,902201
13629,420901
13630,622101
13631,621102
13632,414703
13633,511301
13634,420301
13635,532101
13636,12101
13637,12401
13638,134102
13639,884201
13640,621402
13641,702502
13642,871201
13643,14103
13644,131202
13645,615203
13646,250301
13647,29901
13648,550101
13649,531601
13650,13401
13651,28203
13652,615203
13653,134103
13654,884102
13655,701602
13656,415404
13657,420403
13658,862201
13659,512201
13660,211101
13661,31201
13662,27101
13663,701301
13664,831201
13665,901101
13666,13305
13667,151101
13668,31401
13669,815001
13670,882201
13671,110105
13672,621203
13673,852401
13674,153301
13675,121102
13676,420201
13677,155106
13678,615101
13679,621201
13680,240102
13681,155105
13682,701401
13683,561301
13684,811901
13685,214201
13686,416103
13687,863301
13688,134302
13689,415202
13690,25402
13691,532101
13692,621202
13693,871201
13694,541101
13695,33202
13696,153203
13697,13202
13698,213001
13699,511502
13700,153202
13701,134103
13702,623001
13703,306101
13704,303001
13705,702301
13706,702701
13707,816103
13708,151201
13709,154201
13710,212301
13711,851201
13712,701301
13713,301109
13714,12101
13715,821201
13716,885902
13717,615301
13718,414503
13719,831201
13720,110105
13721,615203
13722,22103
13723,611001
13724,412001
13725,132004
13726,31402
13727,24203
13728,215105
13729,25402
13730,122101
13731,835201
13732,412001
13733,151108
13734,861101
13735,621403
13736,561101
13737,417201
13738,24203
13739,617101
13740,852201
13741,211101
13742,121105
13743,872101
13744,522101
13745,414601
13746,304003
13747,240201
13748,122201
13749,301106
13750,415404
13751,306901
13752,140207
13753,615203
13754,873401
13755,416204
13756,151108
13757,134103
13758,842201
13759,133203
13760,22201
13761,862201
13762,152101
13763,301103
13764,702501
13765,824101
13766,882201
13767,811301
13768,561501
13769,901501
13770,883201
13771,140304
13772,133302
13773,121105
13774,415404
13775,826101
13776,521303
13777,812401
13778,29204
13779,701401
13780,901301
13781,215105
13782,416105
13783,821201
13784,12402
13785,301107
13786,615501
13787,13305
13788,140401
13789,140201
13790,414703
13791,621102
13792,415502
13793,12101
13794,615701
13795,823301
13796,621202
13797,624101
13798,133201
13799,13501
13800,561401
13801,121102
13802,24203
13803,833001
13804,512401
13805,841101
13806,22103
13807,873101
13808,524001
13809,862301
13810,212101
13811,561601
13812,511401
13813,702301
13814,33201
13815,420101
13816,140101
13817,414201
13818,155303
13819,135001
13820,301201
13821,612101
13822,811601
13823,532401
13824,417102
13825,140306
13826,550201
13827,842301
13828,871101
13829,13501
13830,240301
13831,812901
13832,863401
13833,214101
13834,621101
13835,28203
13836,159104
13837,306902
13838,416303
13839,872301
13840,411106
13841,110202
13842,901101
13843,615301
13844,155203
13845,816103
13846,134401
13847,159104
13848,816103
13849,416203
13850,23301
13851,301111
13852,140306
13853,154104
13854,615203
13855,615203
13856,213001
13857,155305
13858,301004
13859,611001
13860,420403
13861,140207
13862,412003
13863,32501
13864,121104
13865,306601
13867,214101
13868,23301
13869,622304
13870,301004
13871,23402
13872,136001
13873,32201
13874,214401
13875,904201
13876,864101
13877,140204
13878,221102
13879,140301
13880,23401
13881,301102
13882,24203
13883,306501
13884,531501
13885,29204
13886,24203
13887,852101
13888,702201
13889,32101
13890,307301
13891,701602
13892,32501
13893,542001
13894,522202
13895,511301
13896,904101
13897,152201
13898,301401
13899,841201
13900,231401
13901,624101
13902,612201
13903,13305
13904,411103
13905,417102
13906,415404
13907,121105
13908,152101
13909,215102
13910,511201
13911,622304
13912,415504
13913,121104
13914,550101
13915,140503
13916,212301
13917,16201
13918,522202
13919,154201
13920,416202
13921,133301
13922,853201
13923,140306
13924,512301
13925,306502
13926,873501
13927,153103
13928,32501
13929,27101
13930,622304
13931,622304
13932,521101
13933,12101
13934,812201
13935,414303
13936,415503
13937,140207
13938,851101
13939,29904
13940,32302
13941,140205
13942,152101
13943,121101
13944,215102
13945,140503
13946,22201
13947,812402
13948,240102
13949,31102
13950,901301
13951,416501
13952,621203
13953,861301
13954,23201
13955,521304
13956,151105
13957,134303
13958,152101
13959,32302
13960,414702
13961,140501
13962,532301
13963,211201
13964,306301
13965,523001
13966,872101
13967,861101
13968,621203
13969,133204
13970,512301
13971,110104
13972,521304
13973,31101
13974,29904
13975,873101
13976,25402
13977,531501
13978,301201
13979,26201
13980,811201
13981,31501
13982,853101
13983,131203
13984,624201
13985,831101
13986,615601
13987,884102
13988,121104
13989,621102
13990,152101
13991,872101
13992,22103
13993,155305
13994,881201
13995,523001
13996,522202
13997,29303
13998,29902
13999,24301
14000,306401
14001,624101
14002,413102
14003,532101
14004,416103
14005,301102
14006,27201
14007,155302
14008,417102
14009,615601
14010,211101
14011,140301
14012,411102
14013,521304
14014,133202
14015,110202
14016,532301
14017,31201
14018,23101
14019,833001
14020,304003
14021,231401
14022,811501
14023,864301
14024,301106
14025,416104
14026,532101
14027,307201
14028,25402
14029,622304
14030,12301
14031,511402
14032,301108
14033,250201
14034,811901
14035,240301
14036,901301
14037,136001
14038,826401
14039,615203
14040,512102
14041,411104
14042,13305
14043,621101
14044,26401
14045,32301
14046,617101
14047,24101
14048,23403
14049,812902
14050,159104
14051,863401
14052,615101
14053,420202
14054,13305
14055,155304
14056,621403
14057,110104
14058,24203
14059,826902
14060,110202
14061,31301
14062,412002
14063,15201
14064,16201
14065,532201
14066,307501
14067,221301
14068,31402
14069,615501
14070,110102
14071,31501
14072,532301
14073,301102
14074,31301
14075,705101
14076,522201
14077,306901
14078,29101
14079,155303
14080,121103
14081,31302
14082,155301
14083,13305
14084,29101
14085,132004
14086,612401
14087,701601
14088,826401
14089,416103
14090,24402
14091,531401
14092,31401
14093,701401
14094,885901
14095,624201
14096,873301
14097,836001
14098,214201
14099,531601
14100,420902
14101,306901
14102,151106
14103,153301
14104,13305
14105,621202
14106,140204
14107,303001
14108,701501
14109,155203
14110,812102
14111,133302
14112,416201
14113,622304
14114,32501
14115,153105
14116,155106
14117,701701
14118,701601
14119,240201
14120,416302
14121,902101
14122,132004
14123,621401
14124,159104
14125,27201
14126,814001
14127,416103
14128,301107
14129,416401
14130,512201
14131,32302
14132,621403
14133,512102
14134,833001
14135,881101
14136,862201
14137,303001
14138,134303
14139,24402
14140,212201
14141,415101
14142,822301
14143,131202
14144,904201
14145,306301
14146,833001
14147,214102
14148,615203
14149,813101
14150,826401
14151,522201
14152,140701
14153,140101
14154,306501
14155,885101
14156,835201
14157,861301
14158,414701
14159,140207
14160,522201
14161,615701
14162,702601
14163,11101
14164,512102
14165,864101
14166,521304
14167,826902
14168,826901
14169,811401
14170,416104
14171,415404
14172,32302
14173,825201
14174,561601
14175,152201
14176,882201
14177,11201
14178,155105
14179,612401
14180,623001
14181,122301
14182,532101
14183,153104
14184,833001
14185,416501
14186,702401
14187,842101
14188,33202
14189,158201
14190,414703
14191,622201
14192,26401
14193,705101
14194,864201
14195,140207
14196,521201
14197,873201
14198,561301
14199,110203
14200,550101
14201,902101
14202,306901
14203,153105
14204,153104
14205,841101
14206,615203
14207,812201
14208,863401
14209,884101
14210,901301
14211,13203
14212,612301
14213,542001
14214,121101
14215,812301
14216,622304
14217,306401
14218,153201
14219,416102
14220,131101
14221,133201
14222,301201
14223,24404
14224,122104
14225,616101
14226,240201
14227,154201
14228,532301
14229,411201
14230,864201
14231,512201
14232,702401
14233,825201
14234,250201
14235,306401
14236,812901
14237,811201
14238,24203
14239,901401
14240,154201
14241,414101
14242,135001
14243,511201
14244,24301
14245,122301
14246,159104
14247,812402
14248,615501
14249,831101
14250,415501
14251,240301
14252,25402
14253,110203
14254,301103
14255,110202
14256,612401
14257,841201
14258,29903
14259,826902
14260,852101
14261,871201
14262,110104
14263,622304
14264,152101
14265,873101
14266,155105
14267,415502
14268,871101
14269,615301
14270,561301
14271,414301
14272,155305
14273,24404
14274,615203
14275,155106
14276,31201
14277,706001
14278,705901
14279,812101
14280,831201
14281,812902
14282,902201
14283,415404
14284,705901
14285,861301
14286,901501
14287,16301
14288,415301
14289,33202
14290,615203
14291,301109
14292,301110
14293,701301
14294,817301
14295,306401
14296,240301
14297,12402
14298,522101
14299,816103
14300,12201
14301,414303
14302,621403
14303,155401
14304,615401
14305,416103
14306,301113
14307,414702
14308,901501
14309,561501
14310,532101
14311,412002
14312,701401
14313,140306
14314,416203
14315,31102
14316,29303
14317,306902
14318,624201
14319,414303
14320,153101
14321,615101
14322,861101
14323,32201
14324,812902
14325,416203
14326,136002
14327,301301
14328,214102
14329,301004
14330,541201
14331,511402
14332,26201
14333,12401
14334,415404
14335,836001
14336,155304
14337,29201
14338,16301
14339,415404
14340,414901
14341,821101
14342,622304
14343,152101
14344,901201
14345,622304
14346,212101
14347,27201
14348,415101
14349,531201
14350,821101
14351,901101
14352,215102
14353,512201
14354,616101
14355,158501
14356,902201
14357,22201
14358,231201
14359,24301
14360,31302
